ticket_id,ticket_uuid,customer_id,category_id,ticket_subject,ticket_description,priority,status,created_date,updated_date,resolved_date,assigned_agent,customer_satisfaction_score
142,b3b69627-8a25-4baa-9512-e4c7b6f8667a,1517,19,Tax calculation questions,Growth personal finally dinner clearly wish meeting. Crime sometimes step seven lawyer poor head.,High,Pending,2025-04-22 19:33:18,2025-04-27 10:33:18,,Larry Lloyd,
143,13aaca70-6490-4741-bb57-3aaa07c1a897,1402,24,General Inquiries - Relate response want recognize recent.,Suffer mother action product. Treatment our wall respond together. Hotel since third cause play store. Town movie mind tend visit sign military take. Price exactly war.,Critical,Closed,2025-04-29 11:03:32,2025-05-02 13:03:32,2025-05-05 02:03:32,Kevin Floyd,3
144,4633a0ba-a966-486c-b93d-ad13d6c0ec31,1429,26,Compliment - Season program yourself tend.,Clearly beyond fund crime ten maybe next. Animal say fast today area enter. Until inside movement outside for exist. Or campaign may candidate computer employee between.,Medium,Open,2024-10-16 05:21:48,2024-10-23 01:21:48,,Kristin Davenport,
145,c16d35f5-0f4c-4292-ad9f-d07f5e60ec2e,1015,23,Shipping Inquiries - Half television politics.,South participant region job. Five who test owner. Lot nor growth fire dark call most. Daughter section deal myself. Unit language later would moment.,High,Open,2025-05-11 04:05:54,2025-05-15 21:05:54,,Robert Ward,
146,cbfd3d43-670e-4048-b767-f222ea78b37e,1773,21,Returns & Exchanges - Actually natural chance instead.,Because most movement possible your. Sell forward else everyone night product study. Write itself government night add suddenly build. Room or this raise people thing. Off measure property public.,Low,Closed,2025-06-01 05:08:25,2025-06-01 18:08:25,2025-06-04 14:08:25,Kevin Stewart,
147,bf8477fb-de25-464b-9ef7-c1854bcee980,1021,19,Billing address update needed,Support foot authority open lot certainly economic. Beat seat likely crime stop vote. Speech through center treatment especially seven something. Daughter drive thing economic indeed girl.,Medium,Open,2024-08-23 15:13:39,2024-08-29 16:13:39,,Michelle Cox,
148,16331c04-3273-4b7a-951f-d9b3560ad84a,1644,17,Product arrived damaged,However center nice spend herself most cold tax. Fine management key hospital cold require early. From recently son art chair concern. Industry myself company open sing. Wind forget one.,Medium,Resolved,2024-09-04 18:02:13,2024-09-11 00:02:13,2024-09-12 14:02:13,Colleen Cervantes,4
149,800f8e85-18ac-4171-a591-1b0259822c43,1096,22,Product Information - Lay decision get car.,Sing international assume mean life year security perhaps. Ok note tax. Phone sport others base interesting national.,Low,Pending,2024-10-15 19:18:48,2024-10-17 19:18:48,,Ashley Glenn,
150,93179602-599a-446b-9fe7-22849bcc7b37,1356,27,Feature Request - Table actually near pick.,Music politics nice forward could attention perform inside. Situation physical water establish natural cold activity. Organization already recently face. Out education job herself dark.,High,Pending,2024-09-25 17:49:40,2024-09-29 11:49:40,,Michelle Pace,
151,98a84da3-fa52-4d3f-ae75-38e717ddfec8,1396,28,Security Concern - Development control less just.,Arrive participant central need score away may. Woman ok traditional television. Thousand mouth catch general evidence change clearly brother. Nation garden or truth pay ever. Offer movie imagine last plant many.,High,Closed,2024-11-20 20:01:44,2024-11-21 01:01:44,2024-11-22 15:01:44,Timothy Li,1
152,e7e7862c-bbf2-4a92-b836-aab3c3bcae73,1079,26,Compliment - Much entire address marriage really.,Piece then too candidate front. Whatever author describe do.,Medium,Open,2024-07-25 19:47:09,2024-07-27 06:47:09,,Shannon Garcia,
153,b59b59e6-2cd4-4eef-8b6a-272d623a8693,1311,23,Shipping Inquiries - Usually wait answer science family thus never citizen.,Head own control herself. New guess effect lead.,Critical,In Progress,2024-08-24 02:10:23,2024-08-27 11:10:23,,Joshua Myers,
154,7e5c06f8-c60d-48b2-b2f1-e3af4b5e39b9,99999,21,Returns & Exchanges - Employee back painting commercial address.,Window own country front student growth get notice. Health draw nation free direction show professor. Green room news day. Final behavior yeah event bar.,Critical,Closed,2024-08-24 19:15:23,2024-08-30 16:15:23,2024-08-31 15:15:23,Daniel Garcia,3
155,b23248d6-dee7-4b99-ac9e-e926038a331a,1926,19,Payment method declined,Stage strong worker identify. Authority common drop recently exactly art. Nice clearly six letter turn.,Low,Open,2024-07-11 18:55:37,2024-07-14 06:55:37,,Thomas Willis,
156,3d89cee2-4476-4dd3-a1d6-8b4efc7f818e,1906,25,Complaint - Firm star amount power box discover.,Recent style create will star at. Perhaps nothing large lawyer test. Future other man right wide security her fund.,Low,In Progress,2025-02-27 09:26:31,2025-03-04 01:26:31,,,
157,4244e88a-715d-4b4d-8322-5d341dea7a15,1875,29,Partnership Inquiry - Want newspaper war evening whole specific stay.,Mr pull agent environment thousand. Easy way court dinner player yourself. Base next thing sit unit forward. Forget check ready performance test newspaper. Pattern customer author bit. Especially building wish base Mr.,Low,Resolved,2024-10-18 11:05:51,2024-10-19 23:05:51,2024-10-20 18:05:51,Elizabeth Phillips,3
158,ddb86111-d3bf-4800-814a-bfcda366e42e,1490,16,"Partial order delivered, missing items",Will seven ability. Culture just get. Decide minute table interview health rule. Operation seven general sing.,Low,Resolved,2024-11-17 11:41:13,2024-11-24 02:41:13,2024-11-24 03:41:13,Kelsey Meyer,1
159,dcf10fd5-ca7a-455e-be35-d83ed49670d6,1591,22,Product Information - Interesting store expert.,Eight must world strategy campaign. Result usually market spend city already spring. Nothing give great somebody heart listen operation. Pay movie long million thousand man. Discuss smile face share base training his.,Critical,Closed,2025-02-15 16:48:57,2025-02-20 13:48:57,2025-02-20 20:48:57,,3
160,f6a35365-a97a-4555-b4a6-90256ddea49a,1533,21,Returns & Exchanges - Five raise lay relate.,Begin value level public force unit. Investment federal price attack visit effect. Kind his approach successful these. Shake necessary however commercial.,Low,In Progress,2024-07-03 15:05:03,2024-07-05 00:05:03,,Eric White,
161,e53c5e30-18a0-41a9-ad41-7fdc5959f4ce,1217,30,Data Privacy - Almost choice goal treatment.,About keep training imagine across point. Head likely into newspaper television save. Develop difference company if design knowledge watch ask. Natural increase upon new.,Medium,Open,2024-09-08 00:40:57,2024-09-13 18:40:57,,Joshua Kane,
162,9a60b2f2-a892-418b-81f0-6494b67d1b7f,1706,20,Search function not working,Start discussion physical president. Laugh soon agreement discover weight mouth.,Low,Closed,2025-04-12 23:33:39,2025-04-19 03:33:39,2025-04-22 02:33:39,Donald Cain,
163,ca477dd8-25fa-40ab-b5d9-cf8dd4c063ab,1236,25,Complaint - Character red reveal white.,Parent dark eat official. While ball campaign floor information development run.,Low,Pending,2025-01-18 11:15:38,2025-01-22 14:15:38,,Bradley Holland,
164,90be95bf-3017-4570-bf0a-0243404b6317,1719,16,Wrong item shipped in my order,Own almost civil word east. Peace experience employee wide try ask include.,High,In Progress,2024-10-15 07:39:50,2024-10-20 17:39:50,,Raven Wolfe,
165,19899f53-308d-4260-a870-42e5eab007b4,1977,22,Product Information - Person central write friend.,Serve you keep course piece provide husband maybe.,Low,Closed,2025-04-15 17:32:33,2025-04-21 10:32:33,2025-04-22 17:32:33,Stephen Shaw,
166,9908c920-d0e9-4189-bb01-a3eb8564fa23,1526,30,Data Privacy - Raise sound artist cultural.,Page true hour education issue bar surface. Everybody when action crime person strong politics investment.,High,Open,2025-06-11 11:08:07,2025-06-13 11:08:07,,Jennifer Townsend,
167,44cdd557-4e26-407b-87ac-0ffc0a15313c,1108,21,Returns & Exchanges - Card mother audience.,Chance eight face indeed charge experience. While image minute Congress term laugh throughout. Lay else mention compare begin effect.,Critical,In Progress,2024-08-09 05:49:57,2024-08-11 05:49:57,,William Brooks,
168,cc1c541e-eb32-4041-9b82-db97f83a736b,1046,23,Shipping Inquiries - Assume deep perform TV garden hospital force evening.,Morning whose over make stage key of. Manager computer into. Account modern energy. Sell get reduce every voice little.,High,Open,2024-08-23 23:19:04,2024-08-24 08:19:04,,Michael Clayton,
169,ef641b8f-665d-4a82-a213-9d9d9d410981,1261,16,Order status not updating,Reflect receive pass need treatment environmental always. Word end coach share finally history able social.,Critical,In Progress,2025-04-13 15:03:38,2025-04-17 10:03:38,,Wendy Suarez,
170,f7775766-de12-413e-97ad-88950c277c3e,1096,22,Product Information - Small heart investment wear their piece performance.,Support rate late set environmental eight. Say head present focus ask drive. Brother certainly hand. Early issue door do time candidate. Investment get nice board development system.,Low,Pending,2024-09-04 08:21:56,2024-09-07 17:21:56,,,
171,7fc62891-44d0-4a80-8c66-9af44eaf7cdc,1308,18,Forgot password - reset not working,By similar soon will entire question choice. Second level style idea knowledge.,Medium,Closed,2025-04-24 09:58:39,2025-04-30 16:58:39,2025-05-02 04:58:39,Anita Moore,
172,fa0f462e-ab4f-4123-ba9b-0f48da2c4d2f,1745,18,Email verification issues,Senior seven effect practice political court dinner truth.,High,In Progress,2025-04-10 23:49:29,2025-04-15 06:49:29,,Julie Coleman,
173,92078f9a-f549-4202-a7dd-1fd3338e4df3,1647,20,Search function not working,Throughout argue position agree group career mother. Walk soon increase activity street newspaper. However paper responsibility fall out number great. Try station Republican whatever. Near as although for hair. Support when point music coach phone.,Critical,Pending,2024-11-02 02:53:14,2024-11-06 21:53:14,,Patricia Miller,
174,204f3aae-b47e-49f9-8642-1711480fe4cc,1379,25,Complaint - Bring production wish improve interest mean.,Role series identify. Offer certain have letter administration.,Critical,Closed,2025-05-04 18:09:13,2025-05-10 18:09:13,2025-05-11 02:09:13,Kelly Malone,2
175,65baa89d-d348-4738-bc42-b381ba861aaf,1401,23,Shipping Inquiries - Four a them skin.,Scene fall sport. Situation coach name last claim teach. Point movement new religious.,Medium,Closed,2024-06-29 11:02:28,2024-07-03 11:02:28,2024-07-04 10:02:28,William Wagner,4
176,fa01ad92-dc0b-438b-ac79-398f318752b6,2008,23,Shipping Inquiries - Author beautiful drop.,Drop hundred choose century air prove million. Here example senior newspaper system beautiful theory. Soldier market south once director our process. Surface live unit home chance quality dream.,High,Pending,2025-03-24 20:01:30,2025-03-29 15:01:30,,Katie Roberson,
177,d0cdb369-c84e-4249-a894-67b89dc2f7e3,1448,22,Product Information - Friend above blue commercial me stage.,Science information treat down around surface glass. Cultural huge south soon. Officer want to offer ok quite.,Low,In Progress,2024-06-27 08:58:05,2024-06-30 21:58:05,,Mark Gomez,
178,5e122e0d-fcf9-466a-af3a-1d0d64f73cf9,1097,27,Feature Request - Mention budget me.,Between opportunity health administration fund thought reduce. Article list always role yet new. Tell pressure lawyer cold easy threat table.,Medium,Closed,2024-11-18 06:45:18,2024-11-19 00:45:18,2024-11-21 12:45:18,Lauren Gonzalez,
179,d38626dc-f3a7-424e-9522-0d6fe2111622,1668,16,Order not received after 2 weeks,Professional fast near seven large.,Critical,In Progress,2025-05-15 03:02:38,2025-05-16 21:02:38,,,
180,791c843b-0bbf-43fa-8111-56cb3ce24687,1025,26,Compliment - Writer few difficult task address.,Professional million floor central than.,Medium,Pending,2024-09-11 19:46:11,2024-09-17 22:46:11,,Regina Jones,
181,e38c0d03-73d8-4bc3-b212-9dec61fe8876,1444,28,Security Concern - Thousand whom prove.,Create news speak light. Current clear lawyer. Thank movie physical hear against.,High,In Progress,2024-10-07 19:01:18,2024-10-10 01:01:18,,Patrick Vasquez,
182,ed976028-836a-4de6-b60d-42b9dc01a102,1688,26,Compliment - Purpose world produce spring.,Summer decade food carry.,Medium,In Progress,2024-09-04 22:51:52,2024-09-09 14:51:52,,Melinda Booker,
183,78e70d12-ef68-4299-b35f-94d9cbc3f24c,1441,30,Data Privacy - Structure street manage force.,All hand soon almost less. And themselves street. Oil great debate happy glass dog second. Computer believe deep account recognize. Because else treatment analysis.,High,Pending,2024-07-13 01:52:38,2024-07-15 19:52:38,,Kenneth Carroll,
184,d28cb15f-4042-4372-aea3-0a022a89f602,1975,24,General Inquiries - Kind various present rock degree herself.,System practice out write card. Hundred commercial unit exactly dog. Five war less manager military war. International method industry race support father one.,Critical,Closed,2025-01-14 07:01:14,2025-01-20 06:01:14,2025-01-20 19:01:14,Wanda Wright,
185,0f5d8f5e-cb9c-42c4-9aaa-a62b2c12b8e6,1152,24,General Inquiries - Dark family machine note improve.,Animal hard through degree spring at Mrs. Rock add fall it today less include.,Critical,Resolved,2024-12-30 19:18:05,2024-12-31 05:18:05,2025-01-03 04:18:05,David French,5
186,b57d247d-fe06-4162-8af6-caa462475a05,1516,30,Data Privacy - Region begin letter middle activity million hold believe.,Dream plan minute reason. Lawyer administration school expert. Government might some. Concern whose no or analysis art.,High,Pending,2025-05-19 09:07:16,2025-05-20 22:07:16,,Angela Smith,
187,c2ae97ff-6aaa-4ef1-ad4c-4c58262a269d,1666,28,Security Concern - Seek middle hope possible trip.,Receive over son play yet. Center figure deal control camera character. Admit gas question group.,High,Open,2025-04-23 10:42:09,2025-04-29 04:42:09,,Alicia Weaver,
188,1e05d189-c897-4945-a2f1-87aea463139e,1394,26,Compliment - Seem magazine dark thousand drop.,Defense difficult threat property play local. Seem blood hot rest support point. His explain crime very agreement bar or. Trial free vote risk product score north. Vote else near source.,Medium,Pending,2025-01-17 04:55:36,2025-01-17 17:55:36,,Dale Johnson,
189,bb09b1d0-8329-4170-b60b-9da966490f78,1338,26,Compliment - Production account foreign soon join.,Politics well face necessary change before. Risk particularly economic best.,Low,Open,2024-09-15 16:32:49,2024-09-20 03:32:49,,Arthur Myers,
190,4c4643b1-4cb5-40e0-9fe6-b6092e100962,1598,30,Data Privacy - Area southern throughout state.,Spend system police shoulder sing issue responsibility. Agree focus whose other.,Critical,Open,2024-06-13 19:15:21,2024-06-20 18:15:21,,Jessica Roberts,
191,c084e0f9-9145-4c27-bce0-e39f2988468f,1572,23,Shipping Inquiries - Table event light enough word behind although.,Very night employee list model matter get. Impact field idea collection sort across security look. Generation hour what seek face. Throughout hand now. Article parent season response human.,Medium,In Progress,2024-10-15 05:23:32,2024-10-16 09:23:32,,Mark Miller,
192,6502bb80-bb87-490f-a7ac-9674a3f25501,1285,25,Complaint - Rock value majority between marriage our.,Campaign start surface article statement. Water deal first structure budget house. Final believe class off rule.,Low,Pending,2025-01-15 20:12:18,2025-01-21 02:12:18,,Olivia Jones,
